id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
548366,5,MissedShots,0.9569999694824218,0.4370000076293945,0.06408271938562393,Gabriel,h,5613,FromCorner,2023,OtherBodyPart,22006,Arsenal,Burnley,3,1,2023-11-11 15:00:00,Bukayo Saka,Aerial
548380,49,MissedShots,0.915,0.46700000762939453,0.08731524646282196,Gabriel,h,5613,FromCorner,2023,Head,22006,Arsenal,Burnley,3,1,2023-11-11 15:00:00,Gabriel Martinelli,Cross
549932,30,MissedShots,0.9630000305175781,0.42700000762939455,0.08131301403045654,Gabriel,a,5613,FromCorner,2023,OtherBodyPart,22015,Brentford,Arsenal,0,1,2023-11-25 17:30:00,Bukayo Saka,Cross
551186,37,MissedShots,0.919000015258789,0.509000015258789,0.04963856562972069,Gabriel,h,5613,FromCorner,2023,Head,22026,Arsenal,Wolverhampton Wanderers,2,1,2023-12-02 15:00:00,Bukayo Saka,Aerial
551200,89,BlockedShot,0.9680000305175781,0.4779999923706055,0.10194775462150574,Gabriel,h,5613,FromCorner,2023,Head,22026,Arsenal,Wolverhampton Wanderers,2,1,2023-12-02 15:00:00,Bukayo Saka,Aerial
556735,74,MissedShots,0.98,0.45,0.13675719499588013,Gabriel,h,5613,FromCorner,2023,Head,22076,Arsenal,West Ham,0,2,2023-12-28 20:15:00,Martin Odegaard,Cross
558828,10,Goal,0.9519999694824218,0.4620000076293945,0.291928768157959,Gabriel,h,5613,FromCorner,2023,Head,22103,Arsenal,Crystal Palace,5,0,2024-01-20 12:30:00,Declan Rice,Aerial
558829,21,MissedShots,0.9369999694824219,0.4259999847412109,0.08340860903263092,Gabriel,h,5613,FromCorner,2023,Head,22103,Arsenal,Crystal Palace,5,0,2024-01-20 12:30:00,Bukayo Saka,Cross
558834,36,MissedShots,0.975999984741211,0.5379999923706055,0.539214015007019,Gabriel,h,5613,FromCorner,2023,Head,22103,Arsenal,Crystal Palace,5,0,2024-01-20 12:30:00,Bukayo Saka,Cross
562887,8,SavedShot,0.955999984741211,0.4490000152587891,0.07129541784524918,Gabriel,a,5613,FromCorner,2023,Head,22133,West Ham,Arsenal,0,6,2024-02-11 14:00:00,Declan Rice,Aerial
563845,84,SavedShot,0.9490000152587891,0.6379999923706055,0.016426440328359604,Gabriel,a,5613,FromCorner,2023,Head,22136,Burnley,Arsenal,0,5,2024-02-17 15:00:00,Martin Odegaard,Cross
565439,17,SavedShot,0.9669999694824218,0.43400001525878906,0.12175262719392776,Gabriel,h,5613,FromCorner,2023,Head,22146,Arsenal,Newcastle United,4,1,2024-02-24 20:00:00,Bukayo Saka,Cross
568254,26,MissedShots,0.9630000305175781,0.5629999923706055,0.07279802113771439,Gabriel,h,5613,FromCorner,2023,Head,22166,Arsenal,Brentford,2,1,2024-03-09 17:30:00,,Aerial
568265,58,BlockedShot,0.955999984741211,0.46099998474121096,0.13044796884059906,Gabriel,h,5613,FromCorner,2023,Head,22166,Arsenal,Brentford,2,1,2024-03-09 17:30:00,Bukayo Saka,Cross
572553,20,MissedShots,0.950999984741211,0.5629999923706055,0.1205504760146141,Gabriel,a,5613,FromCorner,2023,LeftFoot,22206,Brighton,Arsenal,0,3,2024-04-06 16:30:00,Bukayo Saka,Cross
572561,46,MissedShots,0.909000015258789,0.3840000152587891,0.021626783534884453,Gabriel,a,5613,FromCorner,2023,Head,22206,Brighton,Arsenal,0,3,2024-04-06 16:30:00,Declan Rice,Cross
572569,71,BlockedShot,0.9330000305175781,0.44799999237060545,0.10174567997455597,Gabriel,a,5613,FromCorner,2023,Head,22206,Brighton,Arsenal,0,3,2024-04-06 16:30:00,Declan Rice,Cross
572572,89,SavedShot,0.9540000152587891,0.4370000076293945,0.2100864052772522,Gabriel,a,5613,FromCorner,2023,Head,22206,Brighton,Arsenal,0,3,2024-04-06 16:30:00,Declan Rice,Aerial
578184,57,MissedShots,0.97,0.57,0.0548284649848938,Gabriel,h,5613,FromCorner,2023,Head,22245,Arsenal,Bournemouth,3,0,2024-05-04 11:30:00,Ben White,Rebound
580431,8,MissedShots,0.9480000305175781,0.4759999847412109,0.13098618388175964,Gabriel,a,5613,FromCorner,2023,Head,22259,Manchester United,Arsenal,0,1,2024-05-12 15:30:00,Bukayo Saka,Cross
584751,54,BlockedShot,0.9490000152587891,0.4470000076293945,0.0635012686252594,Gabriel,h,5613,FromCorner,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Aerial
588955,46,MissedShots,0.9740000152587891,0.42,0.04466640576720238,Gabriel,h,5613,FromCorner,2024,Head,26622,Arsenal,Brighton,1,1,2024-08-31 11:30:00,,Aerial
